"schedule_key","team_id","opponent_team_id","is_home","points","fgm","fga","fg_pct","fg2m","fg2a","fg2_pct","fg3m","fg3a","fg3_pct","ftm","fta","ft_pct","off_rebounds","def_rebounds","total_rebounds","assists","steals","blocks","blocks_received","turnovers","fouls","fouls_drawn","dunks","fast_break_points","second_chance_points","points_in_paint","possession","pace","off_rtg","def_rtg","net_rtg","ast_rtg","tov_rtg","pft_rtg","scp_rtg","efg_pct","ts_pct","ast_pct","tov_pct","ast_tov_ratio","play_pct","ft_d_pct","ft_freq","ft_rate","orb_pct","drb_pct","pft_pct","fbp_pct","scp_pct","pitp_pct","perimeter_pts_pct","pt2_attempt_pct","pt3_attempt_pct","pt2_points_share","pt3_points_share","ft_points_share","live_tov_pct","dead_tov_pct","live_tov_share","dead_tov_share","shot_chances","off_success_count","or_chances","dr_chances","tom","eff","vps","home_efg_pct","away_efg_pct","home_ts_pct","away_ts_pct","home_off_rtg","away_off_rtg","close_win_3pts_or_less","close_loss_3pts_or_less","pythagorean_win_pct","opp_possession","opp_efg_pct","opp_ts_pct","opp_fg2_pct","opp_fg3_pct","opp_pt2_attempt_pct","opp_pt3_attempt_pct","opp_pt2_points_share","opp_pt3_points_share","opp_ft_points_share","opp_ast_pct","opp_ast_tov_ratio","opp_ast_rtg","opp_tov_pct","opp_orb_pct","opp_drb_pct","opp_shot_chances","opp_success_count","opp_ft_d_pct","opp_ft_rate","opp_fbp_pct","opp_scp_pct","opp_scp_rtg","opp_pitp_pct","opp_perimeter_pts_pct","opp_pft_pct","opp_pft_rtg","opp_vps","home_opp_efg_pct","away_opp_efg_pct","home_opp_ts_pct","away_opp_ts_pct","created_at","updated_at"
504749,"700","697",true,85,26,57,0.4561,16,30,0.5333,10,27,0.3704,23,32,0.7188,11,29,40,23,8,1,3,14,26,28,,12,16,26,75.4323,75.4323,112.6839,91.4728,21.2111,30.4909,18.5597,0.7368,1.4545,0.5439,0.5979,88.4615,16.4551,1.6429,0.3447,,0.3939,0.5614,29.7297,70.7317,0.1647,0.1412,0.1882,0.3059,,0.4221,0.3799,0.3765,0.3529,0.2706,,,,,85.0800,,,,,103.0000,,,,,,,,0,0,,75.4323,0.4483,0.4906,0.4667,0.2857,0.4266,0.3982,0.4058,0.3478,0.2464,54.5455,0.6316,15.9083,21.2718,29.2683,70.2703,89.3200,,,,0.1449,0.1159,0.6667,0.3768,,0.2174,1.0714,,,,,,2026-08-18 18:07:46.184 +0900,2026-08-18 18:07:46.184 +0900
504749,"697","700",false,69,22,58,0.3793,14,30,0.4667,8,28,0.2857,17,28,0.6071,12,26,38,12,4,3,1,19,29,26,,10,8,26,75.4323,75.4323,91.4728,112.6839,-21.2111,15.9083,25.1882,1.0714,0.6667,0.4483,0.4906,54.5455,21.2718,0.6316,0.2917,,0.3697,0.4828,29.2683,70.2703,0.2174,0.1449,0.1159,0.3768,,0.4266,0.3982,0.4058,0.3478,0.2464,,,,,89.3200,,,,,60.0000,,,,,,,,0,0,,75.4323,0.5439,0.5979,0.5333,0.3704,0.4221,0.3799,0.3765,0.3529,0.2706,88.4615,1.6429,30.4909,16.4551,29.7297,70.7317,85.0800,,,,0.1412,0.1882,1.4545,0.3059,,0.1647,0.7368,,,,,,2026-08-18 18:07:46.184 +0900,2026-08-18 18:07:46.184 +0900
504751,"1638","698",true,97,33,60,0.5500,21,32,0.6563,12,28,0.4286,19,27,0.7037,9,26,35,31,7,2,1,14,22,26,,23,18,36,77.5255,77.5255,125.1201,117.3807,7.7394,39.9868,18.0586,1.6000,2.0000,0.6500,0.6747,93.9394,16.3018,2.2143,0.4257,,0.3617,0.4500,30.0000,65.0000,0.2474,0.2371,0.1856,0.3711,,0.4452,0.3895,0.4330,0.3711,0.1959,,,,,85.8800,,,,,123.0000,,,,,,,,0,0,,77.5255,0.5725,0.5815,0.6250,0.3514,0.4090,0.4729,0.4396,0.4286,0.1319,54.5455,1.2000,23.2182,16.0875,35.0000,70.0000,93.2400,,,,0.0879,0.2637,1.7143,0.4176,,0.1978,1.2857,,,,,,2026-08-18 18:07:46.184 +0900,2026-08-18 18:07:46.184 +0900
504751,"698","1638",false,91,33,69,0.4783,20,32,0.6250,13,37,0.3514,12,21,0.5714,14,21,35,18,8,1,2,15,26,22,,8,24,38,77.5255,77.5255,117.3807,125.1201,-7.7394,23.2182,19.3485,1.2857,1.7143,0.5725,0.5815,54.5455,16.0875,1.2000,0.4257,,0.2812,0.3043,35.0000,70.0000,0.1978,0.0879,0.2637,0.4176,,0.4090,0.4729,0.4396,0.4286,0.1319,,,,,93.2400,,,,,93.0000,,,,,,,,0,0,,77.5255,0.6500,0.6747,0.6563,0.4286,0.4452,0.3895,0.4330,0.3711,0.1959,93.9394,2.2143,39.9868,16.3018,30.0000,65.0000,85.8800,,,,0.2371,0.1856,2.0000,0.3711,,0.2474,1.6000,,,,,,2026-08-18 18:07:46.184 +0900,2026-08-18 18:07:46.184 +0900
504731,"745","720",true,61,23,58,0.3966,19,35,0.5429,4,23,0.1739,11,18,0.6111,8,25,33,17,2,3,2,15,15,20,,11,9,36,72.3414,72.3414,84.3225,129.9395,-45.6171,23.4997,20.7350,0.1250,1.1250,0.4310,0.4627,73.9130,18.5368,1.1333,0.3179,,0.3034,0.3103,21.6216,80.6452,0.0164,0.1803,0.1475,0.5902,,0.5309,0.3489,0.6230,0.1967,0.1803,,,,,80.9200,,,,,59.0000,,,,,,,,0,0,,72.3414,0.6343,0.6583,0.6571,0.4063,0.4902,0.4482,0.4894,0.4149,0.0957,77.7778,3.5000,38.7054,10.0756,19.3548,78.3784,79.4000,,,,0.2021,0.0851,1.3333,0.4255,,0.2447,1.5333,,,,,,2026-08-18 18:07:46.184 +0900,2026-08-18 18:07:46.184 +0900
504731,"720","745",false,94,36,67,0.5373,23,35,0.6571,13,32,0.4063,9,10,0.9000,6,29,35,28,13,2,3,8,20,15,,19,8,40,72.3414,72.3414,129.9395,84.3225,45.6171,38.7054,11.0587,1.5333,1.3333,0.6343,0.6583,77.7778,10.0756,3.5000,0.4976,,0.2101,0.1493,19.3548,78.3784,0.2447,0.2021,0.0851,0.4255,,0.4902,0.4482,0.4894,0.4149,0.0957,,,,,79.4000,,,,,132.0000,,,,,,,,0,0,,72.3414,0.4310,0.4627,0.5429,0.1739,0.5309,0.3489,0.6230,0.1967,0.1803,73.9130,1.1333,23.4997,18.5368,21.6216,80.6452,80.9200,,,,0.1803,0.1475,1.1250,0.5902,,0.0164,0.1250,,,,,,2026-08-18 18:07:46.184 +0900,2026-08-18 18:07:46.184 +0900
504733,"2486","2488",true,68,27,59,0.4576,20,40,0.5000,7,19,0.3684,7,12,0.5833,12,24,36,17,4,1,1,25,30,19,,10,18,36,77.5489,77.5489,87.6866,131.5299,-43.8433,21.9217,32.2377,1.5833,1.5000,0.5169,0.5289,62.9630,28.0018,0.6800,0.3482,,0.2956,0.2034,34.2857,51.0638,0.2794,0.1471,0.2647,0.5294,,0.6223,0.2956,0.5882,0.3088,0.1029,,,,,89.2800,,,,,64.0000,,,,,,,,0,0,,77.5489,0.5128,0.5619,0.5000,0.3500,0.4187,0.4407,0.3725,0.4118,0.2157,66.6667,1.8333,28.3692,11.6777,48.9362,65.7143,102.7600,,,,0.2451,0.2157,0.9565,0.3725,,0.2745,1.1200,,,,,,2026-08-18 18:07:46.184 +0900,2026-08-18 18:07:46.184 +0900
504733,"2488","2486",false,102,33,78,0.4231,19,38,0.5000,14,40,0.3500,22,29,0.7586,23,23,46,22,12,1,1,12,20,29,,25,22,38,77.5489,77.5489,131.5299,87.6866,43.8433,28.3692,15.4741,1.1200,0.9565,0.5128,0.5619,66.6667,11.6777,1.8333,0.4255,,0.3195,0.3718,48.9362,65.7143,0.2745,0.2451,0.2157,0.3725,,0.4187,0.4407,0.3725,0.4118,0.2157,,,,,102.7600,,,,,119.0000,,,,,,,,0,0,,77.5489,0.5169,0.5289,0.5000,0.3684,0.6223,0.2956,0.5882,0.3088,0.1029,62.9630,0.6800,21.9217,28.0018,34.2857,51.0638,89.2800,,,,0.1471,0.2647,1.5000,0.5294,,0.2794,1.5833,,,,,,2026-08-18 18:07:46.184 +0900,2026-08-18 18:07:46.184 +0900
504735,"706","703",true,64,23,68,0.3382,14,34,0.4118,9,34,0.2647,9,15,0.6000,8,32,40,13,6,1,0,9,19,17,,8,7,28,73.6680,73.6680,86.8762,89.5911,-2.7149,17.6467,12.2170,0.8571,0.8750,0.4044,0.4290,56.5217,10.7656,1.4444,0.3122,,0.2279,0.2206,17.3913,82.0513,0.1875,0.1250,0.1094,0.4375,,0.4558,0.4558,0.4375,0.4219,0.1406,,,,,83.6000,,,,,64.0000,,,,,,,,0,1,,73.6680,0.4841,0.4961,0.5238,0.3095,0.3157,0.6314,0.3333,0.5909,0.0758,87.5000,1.5000,28.5063,17.3870,17.9487,82.6087,80.5200,,,,0.0758,0.1212,1.1429,0.3333,,0.1061,0.7778,,,,,,2026-08-18 18:07:46.184 +0900,2026-08-18 18:07:46.184 +0900
504735,"703","706",false,66,24,63,0.3810,11,21,0.5238,13,42,0.3095,5,8,0.6250,7,38,45,21,5,0,1,14,17,19,,5,8,22,73.6680,73.6680,89.5911,86.8762,2.7149,28.5063,19.0042,0.7778,1.1429,0.4841,0.4961,87.5000,17.3870,1.5000,0.3258,,0.2856,0.1270,17.9487,82.6087,0.1061,0.0758,0.1212,0.3333,,0.3157,0.6314,0.3333,0.5909,0.0758,,,,,80.5200,,,,,81.0000,,,,,,,,1,0,,73.6680,0.4044,0.4290,0.4118,0.2647,0.4558,0.4558,0.4375,0.4219,0.1406,56.5217,1.4444,17.6467,10.7656,17.3913,82.0513,83.6000,,,,0.1250,0.1094,0.8750,0.4375,,0.1875,0.8571,,,,,,2026-08-18 18:07:46.184 +0900,2026-08-18 18:07:46.184 +0900
504737,"726","693",true,86,34,68,0.5000,25,42,0.5952,9,26,0.3462,9,15,0.6000,11,33,44,30,5,6,2,9,18,16,,11,8,40,71.2709,71.2709,120.6664,96.8137,23.8527,42.0929,12.6279,1.0000,0.7273,0.5662,0.5764,88.2353,10.7656,3.3333,0.4771,,0.2145,0.2206,30.5556,78.5714,0.0930,0.1279,0.0930,0.4651,,0.5630,0.3485,0.5814,0.3140,0.1047,,,,,83.6000,,,,,122.0000,,,,,,,,0,0,,71.2709,0.4470,0.4781,0.5116,0.2174,0.5959,0.3187,0.6377,0.2174,0.1449,44.4444,1.5000,16.8372,9.9800,21.4286,69.4444,80.1600,,,,0.1884,0.0870,0.6667,0.5507,,0.1884,1.4444,,,,,,2026-08-18 18:07:46.184 +0900,2026-08-18 18:07:46.184 +0900
504737,"693","726",false,69,27,66,0.4091,22,43,0.5116,5,23,0.2174,10,14,0.7143,9,25,34,12,7,2,6,8,16,18,,13,6,38,71.2709,71.2709,96.8137,120.6664,-23.8527,16.8372,11.2248,1.4444,0.6667,0.4470,0.4781,44.4444,9.9800,1.5000,0.3788,,0.2494,0.2121,21.4286,69.4444,0.1884,0.1884,0.0870,0.5507,,0.5959,0.3187,0.6377,0.2174,0.1449,,,,,80.1600,,,,,73.0000,,,,,,,,0,0,,71.2709,0.5662,0.5764,0.5952,0.3462,0.5630,0.3485,0.5814,0.3140,0.1047,88.2353,3.3333,42.0929,10.7656,30.5556,78.5714,83.6000,,,,0.1279,0.0930,0.7273,0.4651,,0.0930,1.0000,,,,,,2026-08-18 18:07:46.184 +0900,2026-08-18 18:07:46.184 +0900
504741,"728","713",true,98,35,71,0.4930,22,41,0.5366,13,30,0.4333,15,17,0.8824,16,21,37,23,7,1,4,6,17,22,,16,17,44,66.0309,66.0309,148.4153,107.5254,40.8899,34.8322,9.0867,1.6154,1.0625,0.5845,0.6244,65.7143,7.1023,3.8333,0.5301,,0.2803,0.2394,44.4444,63.6364,0.2143,0.1633,0.1735,0.4490,,0.5224,0.3823,0.4490,0.3980,0.1531,,,,,84.4800,,,,,122.0000,,,,,,,,0,0,,66.0309,0.4833,0.5330,0.5152,0.2963,0.4955,0.4054,0.4789,0.3380,0.1831,72.0000,1.3846,27.2600,16.3317,36.3636,55.5556,79.6000,,,,0.1268,0.1690,1.0000,0.3099,,0.0282,0.3333,,,,,,2026-08-18 18:07:46.184 +0900,2026-08-18 18:07:46.184 +0900
504741,"713","728",false,71,25,60,0.4167,17,33,0.5152,8,27,0.2963,13,15,0.8667,12,20,32,18,2,4,1,13,24,17,,9,12,22,66.0309,66.0309,107.5254,148.4153,-40.8899,27.2600,19.6877,0.3333,1.0000,0.4833,0.5330,72.0000,16.3317,1.3846,0.3786,,0.2553,0.2500,36.3636,55.5556,0.0282,0.1268,0.1690,0.3099,,0.4955,0.4054,0.4789,0.3380,0.1831,,,,,79.6000,,,,,77.0000,,,,,,,,0,0,,66.0309,0.5845,0.6244,0.5366,0.4333,0.5224,0.3823,0.4490,0.3980,0.1531,65.7143,3.8333,34.8322,7.1023,44.4444,63.6364,84.4800,,,,0.1633,0.1735,1.0625,0.4490,,0.2143,1.6154,,,,,,2026-08-18 18:07:46.184 +0900,2026-08-18 18:07:46.184 +0900
504743,"717","704",true,76,26,63,0.4127,17,40,0.4250,9,23,0.3913,15,17,0.8824,13,23,36,17,6,2,5,21,25,16,,6,11,32,76.0062,76.0062,99.9919,134.1996,-34.2077,22.3666,27.6293,0.8000,0.8462,0.4841,0.5392,65.3846,22.9558,0.8095,0.3421,,0.2270,0.2698,35.1351,67.6471,0.1053,0.0789,0.1447,0.4211,,0.5675,0.3263,0.4474,0.3553,0.1974,,,,,91.4800,,,,,77.0000,,,,,,,,0,0,,76.0062,0.6194,0.6613,0.6286,0.4063,0.4538,0.4149,0.4314,0.3824,0.1863,54.2857,1.9000,24.9980,11.4784,32.3529,64.8649,87.1200,,,,0.1961,0.1176,1.0909,0.3333,,0.2255,1.0952,,,,,,2026-08-18 18:07:46.184 +0900,2026-08-18 18:07:46.184 +0900
504743,"704","717",false,102,35,67,0.5224,22,35,0.6286,13,32,0.4063,19,23,0.8261,11,24,35,19,9,5,2,10,16,24,,20,12,34,76.0062,76.0062,134.1996,99.9919,34.2077,24.9980,13.1568,1.0952,1.0909,0.6194,0.6613,54.2857,11.4784,1.9000,0.4605,,0.3112,0.3433,32.3529,64.8649,0.2255,0.1961,0.1176,0.3333,,0.4538,0.4149,0.4314,0.3824,0.1863,,,,,87.1200,,,,,124.0000,,,,,,,,0,0,,76.0062,0.4841,0.5392,0.4250,0.3913,0.5675,0.3263,0.4474,0.3553,0.1974,65.3846,0.8095,22.3666,22.9558,35.1351,67.6471,91.4800,,,,0.0789,0.1447,0.8462,0.4211,,0.1053,0.8000,,,,,,2026-08-18 18:07:46.184 +0900,2026-08-18 18:07:46.184 +0900
504739,"727","721",true,88,33,69,0.4783,23,45,0.5111,10,24,0.4167,12,18,0.6667,10,23,33,23,5,2,5,8,21,21,,15,15,40,74.7573,74.7573,117.7143,152.4936,-34.7792,30.7662,10.7013,1.0000,1.5000,0.5507,0.5720,69.6970,9.4206,2.8750,0.4414,,0.2730,0.2609,25.0000,74.1935,0.0682,0.1705,0.1705,0.4545,,0.5850,0.3120,0.5227,0.3409,0.1364,,,,,84.9200,,,,,101.0000,,,,,,,,0,0,,74.7573,0.7353,0.7380,0.6571,0.5455,0.4531,0.4272,0.4035,0.4737,0.1228,68.2927,4.6667,37.4546,7.2081,25.8065,75.0000,83.2400,,,,0.1667,0.0877,1.2500,0.3860,,0.1140,1.6250,,,,,,2026-08-18 18:07:46.184 +0900,2026-08-18 18:07:46.184 +0900
504739,"721","727",false,114,41,68,0.6029,23,35,0.6571,18,33,0.5455,14,21,0.6667,8,30,38,28,5,5,2,6,21,21,,19,10,44,74.7573,74.7573,152.4936,117.7143,34.7792,37.4546,8.0260,1.6250,1.2500,0.7353,0.7380,68.2927,7.2081,4.6667,0.5484,,0.2719,0.3088,25.8065,75.0000,0.1140,0.1667,0.0877,0.3860,,0.4531,0.4272,0.4035,0.4737,0.1228,,,,,83.2400,,,,,150.0000,,,,,,,,0,0,,74.7573,0.5507,0.5720,0.5111,0.4167,0.5850,0.3120,0.5227,0.3409,0.1364,69.6970,2.8750,30.7662,9.4206,25.0000,74.1935,84.9200,,,,0.1705,0.1705,1.5000,0.4545,,0.0682,1.0000,,,,,,2026-08-18 18:07:46.184 +0900,2026-08-18 18:07:46.184 +0900
504753,"701","694",true,75,26,69,0.3768,15,37,0.4054,11,32,0.3438,12,16,0.7500,13,23,36,21,4,0,2,7,17,24,,0,23,26,69.0517,69.0517,108.6143,114.4071,-5.7928,30.4120,10.1373,1.2500,1.7692,0.4565,0.4932,80.7692,8.4297,3.0000,0.3765,,0.3156,0.2319,30.9524,74.1935,0.2000,0.0000,0.3067,0.3467,,0.4866,0.4208,0.4000,0.4400,0.1600,,,,,83.0400,,,,,82.0000,,,,,,,,0,0,,69.0517,0.6017,0.5981,0.6579,0.3333,0.5754,0.3180,0.6329,0.2658,0.1013,59.3750,1.5833,27.5156,15.3767,25.8065,69.0476,78.0400,,,,0.0759,0.0633,0.6250,0.3797,,0.0633,0.7143,,,,,,2026-08-18 18:07:46.184 +0900,2026-08-18 18:07:46.184 +0900
504753,"694","701",false,79,32,59,0.5424,25,38,0.6579,7,21,0.3333,8,16,0.5000,8,29,37,19,6,2,0,12,24,17,,6,5,30,69.0517,69.0517,114.4071,108.6143,5.7928,27.5156,17.3783,0.7143,0.6250,0.6017,0.5981,59.3750,15.3767,1.5833,0.4634,,0.2574,0.2712,25.8065,69.0476,0.0633,0.0759,0.0633,0.3797,,0.5754,0.3180,0.6329,0.2658,0.1013,,,,,78.0400,,,,,96.0000,,,,,,,,0,0,,69.0517,0.4565,0.4932,0.4054,0.3438,0.4866,0.4208,0.4000,0.4400,0.1600,80.7692,3.0000,30.4120,8.4297,30.9524,74.1935,83.0400,,,,0.0000,0.3067,1.7692,0.3467,,0.2000,1.2500,,,,,,2026-08-18 18:07:46.184 +0900,2026-08-18 18:07:46.184 +0900
504776,"2488","1638",true,76,30,73,0.4110,18,32,0.5625,12,41,0.2927,4,5,0.8000,13,26,39,21,10,2,1,15,14,16,,9,18,34,75.6436,75.6436,100.4712,88.5733,11.8979,27.7618,19.8298,0.7619,1.3846,0.4932,0.5053,70.0000,16.6297,1.4000,0.3966,,0.2128,0.0685,31.7073,70.2703,0.2105,0.1184,0.2368,0.4474,,0.4255,0.5452,0.4737,0.4737,0.0526,,,,,90.2000,,,,,89.0000,,,,,,,,0,0,,75.6436,0.4688,0.4929,0.4615,0.3158,0.3826,0.5592,0.3582,0.5373,0.1045,75.0000,0.8571,23.7958,23.6061,29.7297,68.2927,88.9600,,,,0.0448,0.1343,0.8182,0.3284,,0.1493,0.6667,,,,,,2026-08-18 18:07:46.184 +0900,2026-08-18 18:07:46.184 +0900
504776,"1638","2488",false,67,24,64,0.3750,12,26,0.4615,12,38,0.3158,7,9,0.7778,11,28,39,18,2,1,2,21,16,14,,3,9,22,75.6436,75.6436,88.5733,100.4712,-11.8979,23.7958,27.7618,0.6667,0.8182,0.4688,0.4929,75.0000,23.6061,0.8571,0.3173,,0.2060,0.1406,29.7297,68.2927,0.1493,0.0448,0.1343,0.3284,,0.3826,0.5592,0.3582,0.5373,0.1045,,,,,88.9600,,,,,64.0000,,,,,,,,0,0,,75.6436,0.4932,0.5053,0.5625,0.2927,0.4255,0.5452,0.4737,0.4737,0.0526,70.0000,1.4000,27.7618,16.6297,31.7073,70.2703,90.2000,,,,0.1184,0.2368,1.3846,0.4474,,0.2105,0.7619,,,,,,2026-08-18 18:07:46.184 +0900,2026-08-18 18:07:46.184 +0900
504760,"704","692",true,99,37,72,0.5139,24,38,0.6316,13,34,0.3824,12,14,0.8571,15,30,45,20,5,3,4,13,18,17,,11,21,38,73.5075,73.5075,134.6802,106.1117,28.5685,27.2081,17.6853,1.0000,1.4000,0.6042,0.6333,54.0541,14.2606,1.5385,0.5034,,0.2175,0.1944,44.1176,69.7674,0.1010,0.1111,0.2121,0.3838,,0.4862,0.4350,0.4848,0.3939,0.1212,,,,,91.1600,,,,,122.0000,,,,,,,,0,0,,73.5075,0.4565,0.5070,0.5000,0.2593,0.5460,0.3510,0.5385,0.2692,0.1923,67.8571,1.9000,25.8477,11.5048,30.2326,55.8824,86.9200,,,,0.0897,0.1154,0.6923,0.4872,,0.2436,1.4615,,,,,,2026-08-18 18:07:46.184 +0900,2026-08-18 18:07:46.184 +0900
504760,"692","704",false,78,28,69,0.4058,21,42,0.5000,7,27,0.2593,15,18,0.8333,13,19,32,19,7,4,3,10,17,18,,7,9,38,73.5075,73.5075,106.1117,134.6802,-28.5685,25.8477,13.6041,1.4615,0.6923,0.4565,0.5070,67.8571,11.5048,1.9000,0.3809,,0.2340,0.2609,30.2326,55.8824,0.2436,0.0897,0.1154,0.4872,,0.5460,0.3510,0.5385,0.2692,0.1923,,,,,86.9200,,,,,86.0000,,,,,,,,0,0,,73.5075,0.6042,0.6333,0.6316,0.3824,0.4862,0.4350,0.4848,0.3939,0.1212,54.0541,1.5385,27.2081,14.2606,44.1176,69.7674,91.1600,,,,0.1111,0.2121,1.4000,0.3838,,0.1010,1.0000,,,,,,2026-08-18 18:07:46.184 +0900,2026-08-18 18:07:46.184 +0900
504762,"694","717",true,71,29,70,0.4143,21,37,0.5676,8,33,0.2424,5,10,0.5000,15,17,32,19,7,2,2,13,19,11,,2,13,38,71.3161,71.3161,99.5568,126.1988,-26.6420,26.6420,18.2287,0.9333,0.8667,0.4714,0.4772,65.5172,14.8741,1.4615,0.4066,,0.1478,0.1429,35.7143,62.9630,0.1972,0.0282,0.1831,0.5352,,0.4973,0.4435,0.5915,0.3380,0.0704,,,,,87.4000,,,,,72.0000,,,,,,,,0,0,,71.3161,0.6311,0.6657,0.6757,0.3750,0.5473,0.3550,0.5556,0.3000,0.1444,73.5294,1.6667,35.0552,18.1598,37.0370,64.2857,82.6000,,,,0.1444,0.0889,0.8000,0.4889,,0.2778,1.9231,,,,,,2026-08-18 18:07:46.184 +0900,2026-08-18 18:07:46.184 +0900
504762,"717","694",false,90,34,61,0.5574,25,37,0.6757,9,24,0.3750,13,15,0.8667,10,27,37,25,4,2,2,15,12,19,,13,8,44,71.3161,71.3161,126.1988,99.5568,26.6420,35.0552,21.0331,1.9231,0.8000,0.6311,0.6657,73.5294,18.1598,1.6667,0.4768,,0.2811,0.2459,37.0370,64.2857,0.2778,0.1444,0.0889,0.4889,,0.5473,0.3550,0.5556,0.3000,0.1444,,,,,82.6000,,,,,114.0000,,,,,,,,0,0,,71.3161,0.4714,0.4772,0.5676,0.2424,0.4973,0.4435,0.5915,0.3380,0.0704,65.5172,1.4615,26.6420,14.8741,35.7143,62.9630,87.4000,,,,0.0282,0.1831,0.8667,0.5352,,0.1972,0.9333,,,,,,2026-08-18 18:07:46.184 +0900,2026-08-18 18:07:46.184 +0900
504774,"721","702",true,73,22,57,0.3860,17,34,0.5000,5,23,0.2174,24,29,0.8276,8,26,34,19,4,5,2,17,21,20,,16,5,28,78.5017,78.5017,92.9916,119.7426,-26.7510,24.2033,21.6556,1.1818,0.6250,0.4298,0.5232,86.3636,19.5943,1.1176,0.2802,,0.2867,0.5088,21.0526,61.9048,0.1781,0.2192,0.0685,0.3836,,0.4874,0.3297,0.4658,0.2055,0.3288,,,,,86.7600,,,,,78.0000,,,,,,,,0,0,,78.5017,0.5130,0.5478,0.5686,0.2692,0.5944,0.3030,0.6170,0.2234,0.1596,52.7778,1.7273,24.2033,11.3636,38.0952,78.9474,96.8000,,,,0.2447,0.2340,1.3750,0.5106,,0.2447,1.3529,,,,,,2026-08-18 18:07:46.184 +0900,2026-08-18 18:07:46.184 +0900
504774,"702","721",false,94,36,77,0.4675,29,51,0.5686,7,26,0.2692,15,20,0.7500,16,30,46,19,9,2,5,11,20,21,,23,22,48,78.5017,78.5017,119.7426,92.9916,26.7510,24.2033,14.0124,1.3529,1.3750,0.5130,0.5478,52.7778,11.3636,1.7273,0.4586,,0.2448,0.2597,38.0952,78.9474,0.2447,0.2447,0.2340,0.5106,,0.5944,0.3030,0.6170,0.2234,0.1596,,,,,96.8000,,,,,113.0000,,,,,,,,0,0,,78.5017,0.4298,0.5232,0.5000,0.2174,0.4874,0.3297,0.4658,0.2055,0.3288,86.3636,1.1176,24.2033,19.5943,21.0526,61.9048,86.7600,,,,0.2192,0.0685,0.6250,0.3836,,0.1781,1.1818,,,,,,2026-08-18 18:07:46.184 +0900,2026-08-18 18:07:46.184 +0900
504754,"712","713",true,85,35,73,0.4795,25,49,0.5102,10,24,0.4167,5,9,0.5556,16,29,45,29,12,2,6,17,17,17,,15,10,46,76.7753,68.2447,110.7127,102.8977,7.8150,37.7726,22.1425,1.3529,0.6250,0.5479,0.5522,82.8571,18.0928,1.7059,0.4559,,0.2209,0.1233,40.0000,63.0435,0.2706,0.1765,0.1176,0.5412,,0.6367,0.3119,0.5882,0.3529,0.0588,,,,,93.9600,,,,,114.0000,,,,,,,,0,0,,76.7753,0.4867,0.5059,0.3929,0.3617,0.3586,0.6019,0.2785,0.6456,0.0759,89.2857,1.4706,32.5626,17.8797,36.9565,60.0000,95.0800,,,,0.0886,0.1519,0.7059,0.2532,,0.2911,1.3529,,,,,,2026-08-18 18:07:46.184 +0900,2026-08-18 18:07:46.184 +0900
504754,"713","712",false,79,28,75,0.3733,11,28,0.3929,17,47,0.3617,6,7,0.8571,17,24,41,25,8,6,2,17,17,17,,7,12,20,76.7753,68.2447,102.8977,110.7127,-7.8150,32.5626,22.1425,1.3529,0.7059,0.4867,0.5059,89.2857,17.8797,1.4706,0.3647,,0.2177,0.0933,36.9565,60.0000,0.2911,0.0886,0.1519,0.2532,,0.3586,0.6019,0.2785,0.6456,0.0759,,,,,95.0800,,,,,94.0000,,,,,,,,0,0,,76.7753,0.5479,0.5522,0.5102,0.4167,0.6367,0.3119,0.5882,0.3529,0.0588,82.8571,1.7059,37.7726,18.0928,40.0000,63.0435,93.9600,,,,0.1765,0.1176,0.6250,0.5412,,0.2706,1.3529,,,,,,2026-08-18 18:07:46.184 +0900,2026-08-18 18:07:46.184 +0900
504756,"703","720",true,101,38,70,0.5429,20,35,0.5714,18,35,0.5143,7,12,0.5833,11,26,37,26,6,0,5,10,14,16,,10,17,30,73.3845,73.3845,137.6312,110.3775,27.2537,35.4298,13.6269,1.9000,1.5455,0.6714,0.6708,68.4211,11.7261,2.6000,0.5178,,0.2125,0.1714,32.3529,66.6667,0.1881,0.0990,0.1683,0.2970,,0.4649,0.4649,0.3960,0.5347,0.0693,,,,,85.2800,,,,,123.0000,,,,,,,,0,0,,73.3845,0.4859,0.5249,0.6250,0.1304,0.6221,0.2981,0.7407,0.1111,0.1481,72.7273,2.4000,32.7044,11.4732,33.3333,67.6471,87.1600,,,,0.2346,0.1235,0.7692,0.6914,,0.1728,1.4000,,,,,,2026-08-18 18:07:46.184 +0900,2026-08-18 18:07:46.184 +0900
504756,"720","703",false,81,33,71,0.4648,30,48,0.6250,3,23,0.1304,12,14,0.8571,13,23,36,24,7,5,0,10,16,14,,19,10,56,73.3845,73.3845,110.3775,137.6312,-27.2537,32.7044,13.6269,1.4000,0.7692,0.4859,0.5249,72.7273,11.4732,2.4000,0.4497,,0.1814,0.1972,33.3333,67.6471,0.1728,0.2346,0.1235,0.6914,,0.6221,0.2981,0.7407,0.1111,0.1481,,,,,87.1600,,,,,103.0000,,,,,,,,0,0,,73.3845,0.6714,0.6708,0.5714,0.5143,0.4649,0.4649,0.3960,0.5347,0.0693,68.4211,2.6000,35.4298,11.7261,32.3529,66.6667,85.2800,,,,0.0990,0.1683,1.5455,0.2970,,0.1881,1.9000,,,,,,2026-08-18 18:07:46.184 +0900,2026-08-18 18:07:46.184 +0900
